dates,stationid,sumax,sumay,sumaz,countwx,countwy,countwz,accx,accy,accz,velx,vely,velz,dispx,dispy,dispz,temperature,humidity,pressure,rain,lightavg,lightavgw/o0,lightmax,forces,moisture
,,,,,,,,1.24,0.5,-0.53,0,0,0,0,0,0,,,,,,,,,
06/21/2018,t6,0,0,0,0,0,0,1.24,0.5,-0.53,0,0,0,0,0,0,27.44737,82,1056.63684210526,4,0,0,4000,1,1
07/08/2018,t6,0,0,0,0,0,0,1.24,0.5,-0.53,0,0,0,0,0,0,27.44737,82.55263,1056.63684210526,0,249.2368,1052.3333,4000,0.051316,27.7895
07/09/2018,t6,0,0,0,0,0,0,1.24,0.5,-0.53,0,0,0,0,0,0,27.16429,90.05,1057.92307142857,119.25,12187.3571,22749.7333,54612,0.024,80.3571
07/10/2018,t6,1.27,0.7,-0.63,1,1,1,1.27,0.7,-0.63,0.0250155,0.16677,-0.083385,0.0021263175,0.01417545,-0.007087725,26.17742,93.20968,1058.37427419354,283.5,11.25,23.25,4000,0.160484,76.6371
07/11/2018,t6,4.89,2.2,-1.89,4,4,4,1.2225,0.55,-0.4725,-0.1584315,-0.50031,0.5253255,-0.0517403925000001,-0.15592995,0.171522945,25.22917,94.20139,1057.30479166666,1062,14.9583,26.2683,4000,0.332014,70.1111
07/12/2018,t6,0,0,0,0,0,0,1.2225,0.55,-0.4725,0,0,0,-0.0517403925000001,-0.15592995,0.171522945,25.81022,93.24088,1056.42897810218,11.25,12.9124,23.9054,4000,0.300219,78.0949
07/13/2018,t6,7.54,3.12,-2.93,6,6,6,1.25666666666667,0.52,-0.488333333333333,0.17093925,-0.150093,-0.0792157499999999,0.0354386249999999,-0.23247738,0.1311229125,23.92361,97.74306,1057.64958333333,1554.75,7.8958,13.6988,4000,0.258611,63.3542
07/14/2018,t6,2.54,-0.15,-0.03,2,2,2,1.27,-0.075,-0.015,0.0222360000000001,-0.9922815,0.789378,0.0392187449999999,-0.401165235,0.2653171725,25.52778,93.59722,1057.19527777777,569.25,12.6736,23.1013,4000,0.093542,64.2847
07/15/2018,t6,0,0,0,0,0,0,1.27,-0.075,-0.015,0,0,0,0.0392187449999999,-0.401165235,0.2653171725,26.25899,91.89209,1057.53064748201,357.75,13.1655,25.4167,4000,0.058849,77.3669
07/16/2018,t6,6.67,-0.7,-2.43,5,5,5,1.334,-0.14,-0.486,0.266832,-0.27100125,-1.96371675,0.152622345,-0.51634076625,-0.56926244625,24.50365,97.05109,1058.1001459854,1795.5,12.5693,24.9565,4000,0.067664,79.2263
07/17/2018,t6,0,0,0,0,0,0,1.334,-0.14,-0.486,0,0,0,0.152622345,-0.51634076625,-0.56926244625,24.65248,97.39716,1058.94177304964,382.5,8.2553,15.3158,4000,0.014823,71.1135
07/18/2018,t6,0,0,0,0,0,0,1.334,-0.14,-0.486,0,0,0,0.152622345,-0.51634076625,-0.56926244625,25.35915,95.17606,1059.34887323943,63,10.5352,19.1795,4000,0.004789,64.2324
07/19/2018,t6,0,0,0,0,0,0,1.334,-0.14,-0.486,0,0,0,0.152622345,-0.51634076625,-0.56926244625,26.60993,90.1773,1059.07,0,16.9716,30.6795,4000,0.000071,67.7092
07/20/2018,t6,0,0,0,0,0,0,1.334,-0.14,-0.486,0,0,0,0.152622345,-0.51634076625,-0.56926244625,24.16667,99,1059.22833333333,11.25,0,0,4000,0.033333,66.8333
07/25/2018,t6,1.04,0.11,-0.93,1,1,1,1.04,0.11,-0.93,-0.2451519,0.2084625,-0.3702294,0.1317844335,-0.49862145375,-0.60073194525,26.39286,93.33929,994.402142857142,353.25,2925.8571,40962,54612,0.092679,46.8214
07/26/2018,t6,1.04,0.12,-0.93,1,1,1,1.04,0.12,-0.93,0,0.0083385,0,0.1317844335,-0.49791268125,-0.60073194525,23.29927,99,995.543868613138,918,1246.5547,2033.0714,38409,0.217153,45.6277
07/27/2018,t6,1.04,0.13,-0.93,1,1,1,1.04,0.13,-0.93,0,0.00833850000000001,0,0.1317844335,-0.49720390875,-0.60073194525,23.12143,98.90714,995.498714285714,677.25,1246.4643,2077.4405,7754,0.135214,46.6143
07/28/2018,t6,3.12,0.39,-2.8,3,3,3,1.04,0.13,-0.933333333333333,0,0,-0.00833849999999964,0.1317844335,-0.49720390875,-0.60285826275,22.68571,99,995.463499999999,1689.75,1233.6714,2031.9294,6921,0.269143,48.5929
07/29/2018,t6,0.52,0.06,-0.47,1,1,1,0.52,0.06,-0.47,-0.433602,-0.0583695,0.3863505,0.0949282635000001,-0.50216531625,-0.57001847025,21.97059,99,995.738823529411,0,4.4118,50,4000,0,46.4412
07/30/2018,t6,0.49,0.49,0.49,1,1,1,0.49,0.49,0.49,-0.0250155,0.3585555,0.800496,0.0928019460000001,-0.47168809875,-0.50197631025,28.42222,79.02222,1004.53577777777,2.25,12319.6,19799.3571,54612,0,36.3556
07/31/2018,t6,0,0,0,0,0,0,0.49,0.49,0.49,0,0,0,0.0928019460000001,-0.47168809875,-0.50197631025,22.60714,99,1005.13464285714,4.5,132.6071,371.3,4000,0.0075,29.7143
08/03/2018,t6,0,0,0,0,0,0,0.49,0.49,0.49,0,0,0,0.0928019460000001,-0.47168809875,-0.50197631025,26.33333,94.30556,1007.18166666666,2.25,876.7778,1661.2632,8865,0,1.6389
08/04/2018,t6,0.37,0.4,0.17,1,1,1,0.37,0.4,0.17,-0.100062,-0.0750465,-0.266832,0.0842966760000001,-0.47806705125,-0.52465703025,24.2234,98.02128,1007.34031914893,42.75,863.7447,1424.4211,16810,0,0
08/05/2018,t6,0,0,0,0,0,0,0.37,0.4,0.17,0,0,0,0.0842966760000001,-0.47806705125,-0.52465703025,21.92222,99,1006.96655555555,90,215.4778,380.2549,4000,0,0
08/06/2018,t6,0.38,0.44,-0.22,1,1,1,0.38,0.44,-0.22,0.00833850000000001,0.033354,-0.3252015,0.0850054485000001,-0.47523196125,-0.55229915775,21.3871,99,1006.63774193548,65.25,220.3011,386.566,4000,0,0
08/07/2018,t6,0,0,0,0,0,0,0.38,0.44,-0.22,0,0,0,0.0850054485000001,-0.47523196125,-0.55229915775,21,99,1008.33999999999,51.75,261.8947,460.7407,4000,0,0
08/08/2018,t6,0.36,0.45,-0.2,1,1,1,0.36,0.45,-0.2,-0.016677,0.00833850000000001,0.016677,0.0835879035000001,-0.47452318875,-0.55088161275,24.33333,97.0625,1009.7803125,24.75,1152.9479,2012.4182,17774,0,0
08/09/2018,t6,0,0,0,0,0,0,0.36,0.45,-0.2,0,0,0,0.0835879035000001,-0.47452318875,-0.55088161275,24.78652,97.03371,1012.47101123595,22.5,1656.5618,2948.68,25988,0,0
08/10/2018,t6,0,0,0,0,0,0,0.36,0.45,-0.2,0,0,0,0.0835879035000001,-0.47452318875,-0.55088161275,24.94444,97.72222,1010.56533333333,0,765.2111,1324.4038,5733,0,0
08/11/2018,t6,0,0,0,0,0,0,0.36,0.45,-0.2,0,0,0,0.0835879035000001,-0.47452318875,-0.55088161275,24.43956,98.82418,1006.3112087912,0,530.8571,947.2157,6801,0,0
08/12/2018,t6,0.88,0.86,-0.18,2,2,2,0.44,0.43,-0.09,0.133416,-0.033354,0.183447,0.1062686235,-0.48019336875,-0.51969562275,23.43956,99,1003.45769230769,128.25,473.3187,844.549,10005,0,0
08/13/2018,t6,0.53,0.47,0.08,1,1,1,0.53,0.47,0.08,0.0750465,0.033354,0.1417545,0.112647576,-0.47735827875,-0.50764649025,23.24719,99,1005.50808988764,141.75,761.809,1329.4314,4000,0,0
08/14/2018,t6,0.59,0.43,-0.11,1,1,1,0.59,0.43,-0.11,0.050031,-0.033354,-0.1584315,0.116900211,-0.48019336875,-0.52111316775,24.94681,95.67021,1007.20627659574,18,2237.3511,3894.6481,28942,0,0
08/15/2018,t6,0,0,0,0,0,0,0.59,0.43,-0.11,0,0,0,0.116900211,-0.48019336875,-0.52111316775,24.87912,95.69231,1009.08714285714,0,1386.2198,2380.1132,27180,0,0
08/16/2018,t6,0,0,0,0,0,0,0.59,0.43,-0.11,0,0,0,0.116900211,-0.48019336875,-0.52111316775,25.97849,95.88172,1011.66666666666,4.5,2350.6344,4204.0192,24556,0,0
08/17/2018,t6,0,0,0,0,0,0,0.59,0.43,-0.11,0,0,0,0.116900211,-0.48019336875,-0.52111316775,24.5,98.59375,1009.205625,6.75,514.6146,914.8704,5221,0,0
08/18/2018,t6,0.59,0.43,-0.11,1,1,1,0.59,0.43,-0.11,0,0,0,0.116900211,-0.48019336875,-0.52111316775,23.65591,98.97849,1008.24967741935,38.25,808.8495,1419.3019,8951,0,0
08/19/2018,t6,0,0,0,0,0,0,0.59,0.43,-0.11,0,0,0,0.116900211,-0.48019336875,-0.52111316775,25.95327,96.98131,1007.67420560747,0,1561.8692,2457.6471,21397,0,0
08/20/2018,t6,0,0,0,0,0,0,0.59,0.43,-0.11,0,0,0,0.116900211,-0.48019336875,-0.52111316775,25.23404,98.07447,1009.35776595744,24.75,712.4787,1313.1961,5988,0,0
08/21/2018,t6,0,0,0,0,0,0,0.59,0.43,-0.11,0,0,0,0.116900211,-0.48019336875,-0.52111316775,23.34409,99,1010.00258064516,18,386.7312,691.6538,4000,0,0
08/22/2018,t6,0.46,0.22,0.01,1,1,1,0.46,0.22,0.01,-0.1084005,-0.1751085,0.100062,0.1076861685,-0.49507759125,-0.51260789775,24.52632,98.45263,1008.64789473684,51.75,709.7053,1296.5769,8700,0,0
08/23/2018,t6,0.78,0.33,-0.21,2,2,2,0.39,0.165,-0.105,-0.116739,-0.0917235,-0.1917855,0.0878405385000001,-0.51067058625,-0.54521143275,23.31868,99,1008.08054945054,105.75,500.0879,842.7407,8491,0.014615,0
08/24/2018,t6,3.26,1.14,-2.42,9,9,9,0.362222222222222,0.126666666666667,-0.268888888888889,-0.2084625,-0.28767825,-1.22992875,-0.0716332740000001,-0.7307444475,-1.4861069265,23.76842,98.87368,1007.84084210526,213.75,1070.6316,1994.3137,18514,1.149789,0
08/25/2018,t6,0,0,0,0,0,0,0.362222222222222,0.126666666666667,-0.268888888888889,0,0,0,-0.0716332740000001,-0.7307444475,-1.4861069265,24.36559,98.02151,1007.05709677419,4.5,681.9462,1243.549,11864,0.003763,0
08/26/2018,t6,0,0,0,0,0,0,0.362222222222222,0.126666666666667,-0.268888888888889,0,0,0,-0.0716332740000001,-0.7307444475,-1.4861069265,24.63736,97.10989,1007.44824175824,11.25,910.3736,1656.88,17127,0.002637,0
08/27/2018,t6,0,0,0,0,0,0,0.362222222222222,0.126666666666667,-0.268888888888889,0,0,0,-0.0716332740000001,-0.7307444475,-1.4861069265,25.0625,95.8125,1009.53479166666,0,1055.5729,1948.75,19430,0,0
08/28/2018,t6,0,0,0,0,0,0,0.362222222222222,0.126666666666667,-0.268888888888889,0,0,0,-0.0716332740000001,-0.7307444475,-1.4861069265,25.24211,97.14737,1010.61736842105,2.25,657.7684,1179.0189,5988,0,0
08/29/2018,t6,0.38,0.2,-0.05,1,1,1,0.38,0.2,-0.05,0.014824,0.061149,0.1825205,-0.070373234,-0.7255467825,-1.470592684,24.84783,98.11957,1011.45641304347,11.25,466.3043,858,4256,0,0
08/30/2018,t6,0,0,0,0,0,0,0.38,0.2,-0.05,0,0,0,-0.070373234,-0.7255467825,-1.470592684,24.32292,98.625,1008.91739583333,15.75,460.2396,833.6415,4000,0,0
08/31/2018,t6,1.15,0.33,-0.82,3,3,3,0.383333333333333,0.11,-0.273333333333333,0.00833849999999991,-0.2251395,-0.5586795,-0.0682469165000001,-0.782957355,-1.6130559565,24.23077,98.21978,1009.50351648351,38.25,516.2198,958.6939,4936,0.006264,0
09/01/2018,t6,0.38,0.11,-0.28,1,1,1,0.38,0.11,-0.28,-0.00277949999999997,0,-0.00555900000000004,-0.0684831740000001,-0.782957355,-1.6135284715,24.65217,97.69565,1011.19391304347,11.25,674.7391,1241.52,6939,0.003043,0
09/02/2018,t6,0,0,0,0,0,0,0.38,0.11,-0.28,0,0,0,-0.0684831740000001,-0.782957355,-1.6135284715,23.28421,99,1011.1567368421,9,345.5053,631.2115,4000,0.000842,0
09/03/2018,t6,0,0,0,0,0,0,0.38,0.11,-0.28,0,0,0,-0.0684831740000001,-0.782957355,-1.6135284715,23.19355,99,1011.13720430107,2.25,380.3978,721.9796,4000,0.001075,0
09/04/2018,t6,0.38,0.21,-0.06,1,1,1,0.38,0.21,-0.06,0,0.083385,0.183447,-0.0684831740000001,-0.77586963,-1.5979354765,23.8,98.9,1011.70077777777,83.25,583.5111,1029.7255,4000,0.003,0
09/05/2018,t6,0.38,0.11,-0.28,1,1,1,0.38,0.11,-0.28,0,-0.083385,-0.183447,-0.0684831740000001,-0.782957355,-1.6135284715,24.61111,98.25556,1011.012,0,709.2667,1302.7347,9440,0.001444,0
09/06/2018,t6,0,0,0,0,0,0,0.38,0.11,-0.28,0,0,0,-0.0684831740000001,-0.782957355,-1.6135284715,25.29365,97.38095,1011.20182539682,0,1030.9921,1829.6479,21500,0,0
09/07/2018,t6,0,0,0,0,0,0,0.38,0.11,-0.28,0,0,0,-0.0684831740000001,-0.782957355,-1.6135284715,22.69444,98.90741,1013.32462962962,2.25,245.1667,540.3673,4000,0,0
09/08/2018,t6,0,0,0,0,0,0,0.38,0.11,-0.28,0,0,0,-0.0684831740000001,-0.782957355,-1.6135284715,22.99038,97.16346,1013.85384615384,2.25,524.3077,1090.56,4000,0,0
09/09/2018,t6,0,0,0,0,0,0,0.38,0.11,-0.28,0,0,0,-0.0684831740000001,-0.782957355,-1.6135284715,23.82105,98.31579,1014.94726315789,2.25,409.8842,763.5098,4000,0,0
09/10/2018,t6,0,0,0,0,0,0,0.38,0.11,-0.28,0,0,0,-0.0684831740000001,-0.782957355,-1.6135284715,24.06383,98.52128,1015.58287234042,0,423.3191,812.0816,4000,0,0
09/11/2018,t6,0.76,0.31,-0.34,2,2,2,0.38,0.155,-0.17,0,0.0750465,0.183447,-0.0684831740000001,-0.77019945,-1.5823424815,23.1236,98.95506,1014.54460674157,0,396.3371,734.875,4000,0.00191,0
09/12/2018,t6,0,0,0,0,0,0,0.38,0.155,-0.17,0,0,0,-0.0684831740000001,-0.77019945,-1.5823424815,22.03297,98.76923,1011.57285714285,4.5,310.8791,577.3469,4000,0,0
09/13/2018,t6,0.44,0.27,-0.22,1,1,1,0.44,0.27,-0.22,0.050031,0.09589275,-0.0416925,-0.0642305390000001,-0.76204856625,-1.585886344,21.80682,98.93182,1011.11522727272,0,371.3977,726.2889,4000,0,0
09/14/2018,t6,0,0,0,0,0,0,0.44,0.27,-0.22,0,0,0,-0.0642305390000001,-0.76204856625,-1.585886344,20.90805,98.41379,1014.02597701149,4.5,452.0345,914.5814,7233,0,0
09/15/2018,t6,0,0,0,0,0,0,0.44,0.27,-0.22,0,0,0,-0.0642305390000001,-0.76204856625,-1.585886344,21.61458,98,1016.02749999999,0,445.2604,822.0192,4000,0,0
09/16/2018,t6,0.49,0.33,-0.19,1,1,1,0.49,0.33,-0.19,0.0416925,0.050031,0.0250155,-0.0606866765000001,-0.757795931250001,-1.5837600265,20.88043,97.46739,1014.56456521739,4.5,430.7717,808.7959,7847,0,0
09/17/2018,t6,0,0,0,0,0,0,0.49,0.33,-0.19,0,0,0,-0.0606866765000001,-0.757795931250001,-1.5837600265,20.43617,97.3617,1013.54244680851,0,413.4362,762.0196,7555,0,0
09/18/2018,t6,0,0,0,0,0,0,0.49,0.33,-0.19,0,0,0,-0.0606866765000001,-0.757795931250001,-1.5837600265,20.26042,97.97917,1013.61541666666,0,520.8438,943.4151,7139,0,0
09/19/2018,t6,0,0,0,0,0,0,0.49,0.33,-0.19,0,0,0,-0.0606866765000001,-0.757795931250001,-1.5837600265,20.64516,96.88172,1013.67150537634,0,400.2796,744.52,12209,0,0
09/20/2018,t6,0,0,0,0,0,0,0.49,0.33,-0.19,0,0,0,-0.0606866765000001,-0.757795931250001,-1.5837600265,21.03371,96.83146,1014.67471910112,0,357.7416,692.1522,5862,0,0
09/21/2018,t6,0,0,0,0,0,0,0.49,0.33,-0.19,0,0,0,-0.0606866765000001,-0.757795931250001,-1.5837600265,22.61702,97.98936,1017.54085106382,0,481.766,924.2041,3009,0,0
09/22/2018,t6,0.5,0.34,-0.19,1,1,1,0.5,0.34,-0.19,0.00833850000000001,0.00833850000000001,0,-0.0599779040000001,-0.757087158750001,-1.5837600265,18.7033,99,1018.44296703296,0,77.4176,160.1136,4000,0,0
09/23/2018,t6,0,0,0,0,0,0,0.5,0.34,-0.19,0,0,0,-0.0599779040000001,-0.757087158750001,-1.5837600265,18.3871,99,1017.04655913978,2.25,117.6344,243.1111,4000,0,0
09/24/2018,t6,0,0,0,0,0,0,0.5,0.34,-0.19,0,0,0,-0.0599779040000001,-0.757087158750001,-1.5837600265,17.27473,99,1015.36065934065,0,83.5714,172.8409,4000,0,0
09/25/2018,t6,0,0,0,0,0,0,0.5,0.34,-0.19,0,0,0,-0.0599779040000001,-0.757087158750001,-1.5837600265,19.14894,99,1015.17999999999,0,350.0638,671.551,5726,0,0
09/26/2018,t6,0,0,0,0,0,0,0.5,0.34,-0.19,0,0,0,-0.0599779040000001,-0.757087158750001,-1.5837600265,19.90323,98.88172,1014.6817204301,0,248.9677,482.375,4000,0,0
09/27/2018,t6,0,0,0,0,0,0,0.5,0.34,-0.19,0,0,0,-0.0599779040000001,-0.757087158750001,-1.5837600265,20.76667,98.83333,1015.94933333333,0,396.9111,776.5652,6278,0,0
09/28/2018,t6,0,0,0,0,0,0,0.5,0.34,-0.19,0,0,0,-0.0599779040000001,-0.757087158750001,-1.5837600265,20.3913,98.94565,1017.21826086956,0,281.5217,563.0435,4000,0,0
09/29/2018,t6,0,0,0,0,0,0,0.5,0.34,-0.19,0,0,0,-0.0599779040000001,-0.757087158750001,-1.5837600265,19.75269,98.16129,1018.26365591397,0,263.5914,521.5745,4000,0,0
09/30/2018,t6,0,0,0,0,0,0,0.5,0.34,-0.19,0,0,0,-0.0599779040000001,-0.757087158750001,-1.5837600265,19.46739,98.56522,1016.89315217391,2.25,239.3696,478.7391,4000,0,0
10/01/2018,t6,0,0,0,0,0,0,0.5,0.34,-0.19,0,0,0,-0.0599779040000001,-0.757087158750001,-1.5837600265,18.95556,96.64444,1016.95022222222,0,277.5556,531.4894,7544,0,0
10/02/2018,t6,0,0,0,0,0,0,0.5,0.34,-0.19,0,0,0,-0.0599779040000001,-0.757087158750001,-1.5837600265,18.81915,93.12766,1018.11191489361,0,269.766,551.2609,5298,0,0
10/03/2018,t6,0,0,0,0,0,0,0.5,0.34,-0.19,0,0,0,-0.0599779040000001,-0.757087158750001,-1.5837600265,18.51579,93.93684,1017.38789473684,4.5,273.5789,552.9787,4000,0,0
10/04/2018,t6,0,0,0,0,0,0,0.5,0.34,-0.19,0,0,0,-0.0599779040000001,-0.757087158750001,-1.5837600265,18.1087,86.59783,1019.14402173913,2.25,261.9783,523.9565,4000,0,0
10/05/2018,t6,0,0,0,0,0,0,0.5,0.34,-0.19,0,0,0,-0.0599779040000001,-0.757087158750001,-1.5837600265,17.59341,85.53846,1020.36538461538,2.25,210.1209,406.8298,4000,0,0
10/06/2018,t6,0,0,0,0,0,0,0.5,0.34,-0.19,0,0,0,-0.0599779040000001,-0.757087158750001,-1.5837600265,17.79775,82.65169,1019.15842696629,0,202.2809,428.6429,4000,0,0
10/07/2018,t6,0.32,0.17,-0.37,1,1,1,0.32,0.17,-0.37,-0.150093,-0.1417545,-0.150093,-0.0727358090000001,-0.769136291250001,-1.5965179315,17.1383,87.26596,1018.43914893617,4.5,150.6809,301.3617,4000,0,0
10/08/2018,t6,0,0,0,0,0,0,0.32,0.17,-0.37,0,0,0,-0.0727358090000001,-0.769136291250001,-1.5965179315,17.21053,91.73684,1016.90378947368,4.5,144.7789,286.5417,4000,0,0
10/09/2018,t6,0,0,0,0,0,0,0.32,0.17,-0.37,0,0,0,-0.0727358090000001,-0.769136291250001,-1.5965179315,18.71579,78.95789,1017.15884210526,0,229.5684,484.6444,4000,0,0
10/10/2018,t6,0,0,0,0,0,0,0.32,0.17,-0.37,0,0,0,-0.0727358090000001,-0.769136291250001,-1.5965179315,18.93548,73.74194,1017.56709677419,0,246.6667,509.7778,4000,0,0
10/11/2018,t6,0,0,0,0,0,0,0.32,0.17,-0.37,0,0,0,-0.0727358090000001,-0.769136291250001,-1.5965179315,16.26596,94.04255,1018.63244680851,2.25,118.9043,259.9302,4000,0,0
10/12/2018,t6,0,0,0,0,0,0,0.32,0.17,-0.37,0,0,0,-0.0727358090000001,-0.769136291250001,-1.5965179315,15.76344,94.82796,1019.76924731182,9,119.2366,246.4222,4000,0,0
10/13/2018,t6,0,0,0,0,0,0,0.32,0.17,-0.37,0,0,0,-0.0727358090000001,-0.769136291250001,-1.5965179315,15.90323,94.03226,1019.4229032258,4.5,138.3548,279.7174,4000,0,0
10/14/2018,t6,0.5,0.4,-0.17,1,1,1,0.5,0.4,-0.17,0.150093,0.1917855,0.16677,-0.0599779040000001,-0.752834523750001,-1.5823424815,15.6875,95.35417,1018.56010416666,0,127.8438,245.46,4000,0,0
10/15/2018,t6,0,0,0,0,0,0,0.5,0.4,-0.17,0,0,0,-0.0599779040000001,-0.752834523750001,-1.5823424815,15.88298,90.02128,1019.20606382978,0,117.4894,240.087,4000,0,0
10/16/2018,t6,0,0,0,0,0,0,0.5,0.4,-0.17,0,0,0,-0.0599779040000001,-0.752834523750001,-1.5823424815,16.21505,78.68817,1019.6917204301,0,174.9032,353.6087,4000,0,0
10/17/2018,t6,0,0,0,0,0,0,0.5,0.4,-0.17,0,0,0,-0.0599779040000001,-0.752834523750001,-1.5823424815,16.36667,74.43333,1018.50455555555,0,131.1444,262.2889,4000,0,0
10/18/2018,t6,0,0,0,0,0,0,0.5,0.4,-0.17,0,0,0,-0.0599779040000001,-0.752834523750001,-1.5823424815,16.28125,78.19792,1018.20760416666,0,137.5521,280.9574,4000,0,0
10/19/2018,t6,0,0,0,0,0,0,0.5,0.4,-0.17,0,0,0,-0.0599779040000001,-0.752834523750001,-1.5823424815,16.5,74.69565,1019.39130434782,0,155.3587,317.6222,4000,0,0
10/20/2018,t6,0,0,0,0,0,0,0.5,0.4,-0.17,0,0,0,-0.0599779040000001,-0.752834523750001,-1.5823424815,15.76042,78.03125,1021.350625,0,131.9271,269.4681,4000,0,0
10/21/2018,t6,0,0,0,0,0,0,0.5,0.4,-0.17,0,0,0,-0.0599779040000001,-0.752834523750001,-1.5823424815,15.46053,83.98684,1021.6372368421,0,176.25,297.6667,4000,0,0
10/22/2018,t6,0,0,0,0,0,0,0.5,0.4,-0.17,0,0,0,-0.0599779040000001,-0.752834523750001,-1.5823424815,12.78261,31,1015,0,0,0,4000,0,10.3043
11/13/2018,t6,-0.01,-0.01,-0.01,1,1,1,-0.01,-0.01,-0.01,-0.4252635,-0.3418785,0.133416,-0.0961253015000001,-0.781894196250001,-1.5710021215,15.51923,85.05769,1016.91038461538,2.25,213.6731,444.44,4000,0,0
11/14/2018,t6,0.26,1.18,-0.53,3,3,3,0.0866666666666667,0.393333333333333,-0.176666666666667,0.2418165,1.0089585,-0.416925,-0.0344620940000001,-0.524609778750001,-1.6773179965,12.64894,94.52128,1017.49914893616,36,131.7234,309.55,4000,0,0
11/15/2018,t6,0,0,0,0,0,0,0.0866666666666667,0.393333333333333,-0.176666666666667,0,0,0,-0.0344620940000001,-0.524609778750001,-1.6773179965,10.74747,98.9899,1020.38606060606,9,111.0808,255.7442,4000,0,0
11/16/2018,t6,0,0,0,0,0,0,0.0866666666666667,0.393333333333333,-0.176666666666667,0,0,0,-0.0344620940000001,-0.524609778750001,-1.6773179965,11.40777,97.05825,1017.87514563106,0,84.9709,194.4889,4000,0,0
11/17/2018,t6,0,0,0,0,0,0,0.0866666666666667,0.393333333333333,-0.176666666666667,0,0,0,-0.0344620940000001,-0.524609778750001,-1.6773179965,11.42708,97.78125,1016.2121875,0,100.0417,218.2727,4000,0,0
11/18/2018,t6,0,0,0,0,0,0,0.0866666666666667,0.393333333333333,-0.176666666666667,0,0,0,-0.0344620940000001,-0.524609778750001,-1.6773179965,12.69072,88.42268,1018.27113402061,0,78.8041,191.1,4000,0,0
11/19/2018,t6,0,0,0,0,0,0,0.0866666666666667,0.393333333333333,-0.176666666666667,0,0,0,-0.0344620940000001,-0.524609778750001,-1.6773179965,12.41176,89.05882,1020.04,0,0,0,4000,0,0
,,,,,,,,0,0,0,,,,,,,,,,,,,,,
,,,,,,,,2,-0.68,-0.96,0,0,0,0,0,0,,,,,,,,,
06/28/2018,t7,2,-0.68,-0.96,1,1,1,2,-0.68,-0.96,0,0,0,0,0,0,24,90,1066.85,0,137.5,137.5,4000,0,0
06/29/2018,t7,10,-3.75,-4.52,5,5,5,2,-0.75,-0.904,0,-0.2918475,0.233478,0,-0.1240351875,0.0992281500000001,24.72642,84.65094,1066.85754716981,0,12.9623,137.4,4000,0.037453,0
07/10/2018,t7,0,0,0,0,0,0,2,-0.75,-0.904,0,0,0,0,-0.1240351875,0.0992281500000001,22.07843,60.78431,794.60725490196,3930.5,35,59.5,4000,0.653922,1
07/11/2018,t7,0,0,0,0,0,0,2,-0.75,-0.904,0,0,0,0,-0.1240351875,0.0992281500000001,26.05594,83.47552,1012.82335664335,36636.75,99.8392,164.1034,4000,4.492028,1
07/12/2018,t7,10,10,10,1,1,1,10,10,10,6.6708,8.9638875,9.0923004,0.567018,0.63789525,0.872073684,26.2971,81.17391,1004.69347826086,40789,88.8986,146.0476,4000,4.327826,1
07/13/2018,t7,300,300,300,30,30,30,10,10,10,0,0,0,0.567018,0.63789525,0.872073684,16.80556,66.05556,732.282222222222,637.5,15.25,21.6711,4000,1.270926,1
07/15/2018,t7,0.78,0.22,-0.47,2,2,2,0.39,0.11,-0.235,-16.026597,-16.493553,-17.0689095,-2.15750349,-2.16600876,-2.029640931,25.16667,83.92593,1011.715,2470.5,5525.9444,7651.3077,54612,4.295926,9.8704
07/18/2018,t7,0,0,0,0,0,0,0.39,0.11,-0.235,0,0,0,-2.15750349,-2.16600876,-2.029640931,21.52,99,1014.65,0,0,0,4000,3.3564,3
07/19/2018,t7,0,0,0,0,0,0,0.39,0.11,-0.235,0,0,0,-2.15750349,-2.16600876,-2.029640931,24.21127,95.07042,1014.42204225352,63256.5,3520.4437,5680.7159,37670,3.926268,2.9859
07/20/2018,t7,0,0,0,0,0,0,0.39,0.11,-0.235,0,0,0,-2.15750349,-2.16600876,-2.029640931,23.71329,97.09091,1013.58524475524,54616.5,2945.8392,4898.314,23204,3.43979,2.993
07/21/2018,t7,0,0,0,0,0,0,0.39,0.11,-0.235,0,0,0,-2.15750349,-2.16600876,-2.029640931,23.1831,98.71127,1013.34352112676,50172.75,2110.3592,3444.4943,10791,3.699859,2.9859
07/25/2018,t7,0,0,0,0,0,0,0.39,0.11,-0.235,0,0,0,-2.15750349,-2.16600876,-2.029640931,24.39,99.72,950.606,0,47.4,47.4,4000,0,97.8
07/28/2018,t7,1.42,-0.36,-0.78,2,2,2,0.71,-0.18,-0.39,0.533664,-0.483633,-0.2584935,-2.06678061,-2.24822637,-2.073584826,20.95652,99,1013.74652173913,11.25,139.9348,338.7895,4000,0.008043,46.8261
07/29/2018,t7,0.84,0.33,-0.68,2,2,2,0.42,0.165,-0.34,-0.483633,0.5753565,0.083385,-2.14899822,-2.150415765,-2.059409376,22.84375,99,1013.38187499999,580.5,1017.6146,1502.9385,6337,0.000313,47.8854
07/30/2018,t7,0.42,0.16,-0.34,1,1,1,0.42,0.16,-0.34,0,-0.00416925,0,-2.14899822,-2.15077015125,-2.059409376,25.40816,98.2449,1012.15,22.5,244.8163,545.2727,4000,0,47.7959
